# SPDX-FileCopyrightText: © 2026 OpenCHAMI a Series of LF Projects, LLC
# SPDX-License-Identifier: MIT
source	start	end	statements	category	classification	rationale
pkg/client/metadata_service/wireguardpeer.go	91.3	92.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/metadata_service/wireguardpeer.go	108.3	109.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/metadata_service/wireguardpeer.go	113.3	114.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/metadata_service/wireguardpeer.go	133.3	134.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/patch.go	86.4	87.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/patch.go	116.4	117.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/patch.go	126.4	127.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/patch.go	133.4	134.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/patch.go	155.3	156.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/patch.go	169.3	170.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/pcs/pcs.go	40.3	41.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/pcs/pcs.go	59.3	60.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/pcs/pcs.go	132.3	133.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/pcs/pcs.go	138.3	139.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/pcs/pcs.go	186.3	188.1	2	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/pcs/pcs.go	214.3	216.1	2	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	52.66	52.94	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	53.66	53.91	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	54.66	54.98	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	90.3	91.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	116.3	117.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	121.3	122.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	155.3	156.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	177.3	178.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	196.3	197.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	215.3	216.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	230.4	230.14	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	233.4	234.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	271.3	272.1	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	293.5	294.1	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	299.4	299.12	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	321.5	322.1	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	327.4	327.12	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	331.4	333.1	2	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	350.2	351.16	2	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	352.3	353.1	1	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	355.2	356.1	2	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	357.2	357.90	2	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	374.5	376.1	2	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	399.34	399.34	0	4	platform/terminal/signal-specific	terminal or interactive console behavior
pkg/client/rcs/rcs.go	410.3	411.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/rcs/rcs.go	429.3	430.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	143.3	144.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	175.3	176.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	283.4	284.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	286.4	287.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	290.4	291.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	373.3	374.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	416.3	417.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	442.4	443.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	462.4	463.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	484.4	485.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	506.4	507.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	534.4	535.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	538.4	539.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	565.4	566.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	572.4	573.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	597.4	598.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	601.4	602.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	624.4	625.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	628.4	629.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	667.3	668.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	676.3	677.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	702.3	703.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	717.3	718.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	753.4	754.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	757.4	758.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	783.4	784.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	787.4	788.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	808.4	809.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	852.4	853.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	898.4	899.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	944.4	945.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	989.4	990.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/client/smd/smd.go	1018.4	1019.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	207.3	208.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	245.4	246.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	311.4	312.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	322.3	323.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	331.5	332.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	344.4	345.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	358.3	358.13	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	365.2	365.11	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	380.3	381.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	470.3	471.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	525.4	526.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	530.5	531.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	538.5	538.66	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	539.6	540.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	542.5	542.138	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	557.3	558.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/config.go	570.3	571.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/validate.go	80.3	81.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/validate.go	97.3	98.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/validate.go	103.4	103.12	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/validate.go	107.5	111.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/validate.go	177.4	178.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/config/validate.go	188.3	189.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	58.4	59.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	91.5	92.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	138.4	139.12	2	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	161.5	162.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	256.4	257.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	297.5	298.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	340.4	341.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/discover/discover.go	359.5	360.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/format/format.go	142.4	143.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/format/format.go	182.4	183.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
pkg/format/format.go	190.4	191.1	1	1	reachable and behaviorally important	reachable command, configuration, or client behavior
